model_id,origin_iso3,origin_country,actual_students_latest,actual_period,actual_source_key,actual_source_url_or_file,actual_retrieved_at,actual_raw_value,actual_unit,actual_observation_status,actual_sha256_or_etag,actual_trace_id,model_based_attraction_capacity,demographic_continuity_baseline,representation_gap,potential_students,potential_year,capacity_parameter_interval_low,capacity_parameter_interval_median,capacity_parameter_interval_high,parameter_interval_low,parameter_interval_high,prediction_interval_low,prediction_interval_high,representation_gap_parameter_low,representation_gap_parameter_median,representation_gap_parameter_high,probability_positive_representation_gap,parameter_draw_count,prediction_interval_semantics,gap_abs,gap_ratio,rank_unrealized_potential,coverage_status,excluded_from_rank,exclusion_reason,source_key,source_title,source_url_or_file,source_period,retrieved_at,raw_value,unit,observation_status,sha256_or_etag,transform_script,notes,gap_parameter_q025,gap_parameter_q50,gap_parameter_q975,rank_parameter_q05,rank_parameter_q50,rank_parameter_q95,probability_top10_unrealized_potential,probability_top20_unrealized_potential,gap_uncertainty_class,rank_robust_unrealized_potential
ppml_russia_inbound_structural_allocation_v3,BLR,Belarus,9369.0,2023,unesco_uis_opri_202602,data/raw/uis_opri/OPRI_202602.zip::OPRI_DATA_NATIONAL.csv,2026-06-20T02:46:44+00:00,9369,students,official_or_reference,7e35482e817d63b0cf638fb695f8a9fd2df9139ae830c0d13f2eba4706d50eca,ed58338924b5b330,40657.59366868813,10212.394760051584,30445.19890863655,40657.59366868813,2026,17185.938792443278,38120.11214498579,72593.4111459448,17185.938792443278,72593.4111459448,17185.938792443278,72593.4111459448,6973.544032391695,27907.71738493421,62381.01638589323,1.0,600,coefficient_parameter_uncertainty_only_on_constrained_structural_allocation_not_full_predictive_interval,30445.19890863655,3.981200749086864,1.0,actual_2023_plus_structural_and_continuity_models,False,,ppml_russia_inbound_structural_allocation_v3,Structural under-representation gap relative to demographic continuity,data/model/gravity_model_report.json,actual=2023;capacity=2026,not_applicable_model_output,"{""actual_students_latest"": 9369.0, ""demographic_continuity_baseline"": 10212.394760051584, ""model_based_attraction_capacity"": 40657.59366868813, ""probability_positive_representation_gap"": 1.0, ""representation_gap"": 30445.19890863655, ""representation_gap_parameter_high"": 62381.01638589323, ""representation_gap_parameter_low"": 6973.544032391695}",students_capacity_equivalent,calculated_structural_gap,9e22c41768ecc2a32ea8f418f12944d813c97ce0ee267aea4c0da147fd77d4c6,mgimo_platform2.models.educational_migration_v3::build_structural_forecast_v3,gap_abs is structural capacity minus demographic continuity baseline under the same aggregate total; positive and negative gaps are reallocative and do not sum to additional national enrolment,6973.544032391695,27907.71738493421,62381.01638589323,1.0,1.0,4.0,1.0,1.0,stable_positive,1.0
ppml_russia_inbound_structural_allocation_v3,SEN,Senegal,158.0,2023,unesco_uis_opri_202602,data/raw/uis_opri/OPRI_202602.zip::OPRI_DATA_NATIONAL.csv,2026-06-20T02:46:44+00:00,158,students,official_or_reference,7e35482e817d63b0cf638fb695f8a9fd2df9139ae830c0d13f2eba4706d50eca,ec838e54c0a23985,196.49921356867918,179.2934197250767,17.205793843602493,196.49921356867918,2026,91.21103418423628,184.11652100352632,330.48101608204945,91.21103418423628,330.48101608204945,91.21103418423628,330.48101608204945,-88.0823855408404,4.823101278449627,151.18759635697276,0.535,600,coefficient_parameter_uncertainty_only_on_constrained_structural_allocation_not_full_predictive_interval,17.205793843602493,1.0959644468268013,52.0,actual_2023_plus_structural_and_continuity_models,False,,ppml_russia_inbound_structural_allocation_v3,Structural under-representation gap relative to demographic continuity,data/model/gravity_model_report.json,actual=2023;capacity=2026,not_applicable_model_output,"{""actual_students_latest"": 158.0, ""demographic_continuity_baseline"": 179.2934197250767, ""model_based_attraction_capacity"": 196.49921356867918, ""probability_positive_representation_gap"": 0.535, ""representation_gap"": 17.205793843602493, ""representation_gap_parameter_high"": 151.18759635697276, ""representation_gap_parameter_low"": -88.0823855408404}",students_capacity_equivalent,calculated_structural_gap,9e22c41768ecc2a32ea8f418f12944d813c97ce0ee267aea4c0da147fd77d4c6,mgimo_platform2.models.educational_migration_v3::build_structural_forecast_v3,gap_abs is structural capacity minus demographic continuity baseline under the same aggregate total; positive and negative gaps are reallocative and do not sum to additional national enrolment,-88.0823855408404,4.823101278449627,151.18759635697276,43.0,51.0,70.0,0.0,0.0,direction_uncertain,
ppml_russia_inbound_structural_allocation_v3,MUS,Mauritius,13.0,2023,unesco_uis_opri_202602,data/raw/uis_opri/OPRI_202602.zip::OPRI_DATA_NATIONAL.csv,2026-06-20T02:46:44+00:00,13,students,official_or_reference,7e35482e817d63b0cf638fb695f8a9fd2df9139ae830c0d13f2eba4706d50eca,43809e6b68207007,24.36121811949668,12.909062957614852,11.452155161881828,24.36121811949668,2026,7.347287989589477,21.513663084480847,66.07777169846268,7.347287989589477,66.07777169846268,7.347287989589477,66.07777169846268,-5.561774968025375,8.604600126865996,53.16870874084784,0.82,600,coefficient_parameter_uncertainty_only_on_constrained_structural_allocation_not_full_predictive_interval,11.452155161881828,1.8871407010317804,53.0,actual_2023_plus_structural_and_continuity_models,False,,ppml_russia_inbound_structural_allocation_v3,Structural under-representation gap relative to demographic continuity,data/model/gravity_model_report.json,actual=2023;capacity=2026,not_applicable_model_output,"{""actual_students_latest"": 13.0, ""demographic_continuity_baseline"": 12.909062957614852, ""model_based_attraction_capacity"": 24.36121811949668, ""probability_positive_representation_gap"": 0.82, ""representation_gap"": 11.452155161881828, ""representation_gap_parameter_high"": 53.16870874084784, ""representation_gap_parameter_low"": -5.561774968025375}",students_capacity_equivalent,calculated_structural_gap,9e22c41768ecc2a32ea8f418f12944d813c97ce0ee267aea4c0da147fd77d4c6,mgimo_platform2.models.educational_migration_v3::build_structural_forecast_v3,gap_abs is structural capacity minus demographic continuity baseline under the same aggregate total; positive and negative gaps are reallocative and do not sum to additional national enrolment,-5.561774968025375,8.604600126865996,53.16870874084784,38.55,56.0,79.0,0.0,0.0,likely_positive,65.0
ppml_russia_inbound_structural_allocation_v3,SUR,Suriname,7.0,2023,unesco_uis_opri_202602,data/raw/uis_opri/OPRI_202602.zip::OPRI_DATA_NATIONAL.csv,2026-06-20T02:46:44+00:00,7,students,official_or_reference,7e35482e817d63b0cf638fb695f8a9fd2df9139ae830c0d13f2eba4706d50eca,fedbb8c74753f9af,16.594214208509936,6.084660288171579,10.509553920338357,16.594214208509936,2026,2.5690879119975385,15.432247369330039,91.81285080301541,2.5690879119975385,91.81285080301541,2.5690879119975385,91.81285080301541,-3.51557237617404,9.34758708115846,85.72819051484383,0.845,600,coefficient_parameter_uncertainty_only_on_constrained_structural_allocation_not_full_predictive_interval,10.509553920338357,2.727221146720164,54.0,actual_2023_plus_structural_and_continuity_models,False,,ppml_russia_inbound_structural_allocation_v3,Structural under-representation gap relative to demographic continuity,data/model/gravity_model_report.json,actual=2023;capacity=2026,not_applicable_model_output,"{""actual_students_latest"": 7.0, ""demographic_continuity_baseline"": 6.084660288171579, ""model_based_attraction_capacity"": 16.594214208509936, ""probability_positive_representation_gap"": 0.845, ""representation_gap"": 10.509553920338357, ""representation_gap_parameter_high"": 85.72819051484383, ""representation_gap_parameter_low"": -3.51557237617404}",students_capacity_equivalent,calculated_structural_gap,9e22c41768ecc2a32ea8f418f12944d813c97ce0ee267aea4c0da147fd77d4c6,mgimo_platform2.models.educational_migration_v3::build_structural_forecast_v3,gap_abs is structural capacity minus demographic continuity baseline under the same aggregate total; positive and negative gaps are reallocative and do not sum to additional national enrolment,-3.51557237617404,9.34758708115846,85.72819051484383,47.3,58.0,68.0,0.0,0.0,likely_positive,63.0
ppml_russia_inbound_structural_allocation_v3,CHL,Chile,37.0,2023,unesco_uis_opri_202602,data/raw/uis_opri/OPRI_202602.zip::OPRI_DATA_NATIONAL.csv,2026-06-20T02:46:44+00:00,37,students,official_or_reference,7e35482e817d63b0cf638fb695f8a9fd2df9139ae830c0d13f2eba4706d50eca,f28c59ecd532f21f,46.92994289145413,36.883284943980954,10.046657947473179,46.92994289145413,2026,13.78254293471341,45.69583372630956,138.68991839435316,13.78254293471341,138.68991839435316,13.78254293471341,138.68991839435316,-23.10074200926754,8.812548782328609,101.80663345037222,0.63,600,coefficient_parameter_uncertainty_only_on_constrained_structural_allocation_not_full_predictive_interval,10.046657947473179,1.2723905412094458,55.0,actual_2023_plus_structural_and_continuity_models,False,,ppml_russia_inbound_structural_allocation_v3,Structural under-representation gap relative to demographic continuity,data/model/gravity_model_report.json,actual=2023;capacity=2026,not_applicable_model_output,"{""actual_students_latest"": 37.0, ""demographic_continuity_baseline"": 36.883284943980954, ""model_based_attraction_capacity"": 46.92994289145413, ""probability_positive_representation_gap"": 0.63, ""representation_gap"": 10.046657947473179, ""representation_gap_parameter_high"": 101.80663345037222, ""representation_gap_parameter_low"": -23.10074200926754}",students_capacity_equivalent,calculated_structural_gap,9e22c41768ecc2a32ea8f418f12944d813c97ce0ee267aea4c0da147fd77d4c6,mgimo_platform2.models.educational_migration_v3::build_structural_forecast_v3,gap_abs is structural capacity minus demographic continuity baseline under the same aggregate total; positive and negative gaps are reallocative and do not sum to additional national enrolment,-23.10074200926754,8.812548782328609,101.80663345037222,30.85,50.0,76.0,0.0,0.0016666666666666668,direction_uncertain,
ppml_russia_inbound_structural_allocation_v3,HND,Honduras,24.0,2023,unesco_uis_opri_202602,data/raw/uis_opri/OPRI_202602.zip::OPRI_DATA_NATIONAL.csv,2026-06-20T02:46:44+00:00,24,students,official_or_reference,7e35482e817d63b0cf638fb695f8a9fd2df9139ae830c0d13f2eba4706d50eca,f6c67f7709703103,32.28881422400535,22.499483954421983,9.789330269583367,32.28881422400535,2026,6.464172281445287,30.20786817830369,136.93857671667388,6.464172281445287,136.93857671667388,6.464172281445287,136.93857671667388,-16.035311672976693,7.708384223881708,114.4390927622519,0.6366666666666667,600,coefficient_parameter_uncertainty_only_on_constrained_structural_allocation_not_full_predictive_interval,9.789330269583367,1.4350913242905468,56.0,actual_2023_plus_structural_and_continuity_models,False,,ppml_russia_inbound_structural_allocation_v3,Structural under-representation gap relative to demographic continuity,data/model/gravity_model_report.json,actual=2023;capacity=2026,not_applicable_model_output,"{""actual_students_latest"": 24.0, ""demographic_continuity_baseline"": 22.499483954421983, ""model_based_attraction_capacity"": 32.28881422400535, ""probability_positive_representation_gap"": 0.6366666666666667, ""representation_gap"": 9.789330269583367, ""representation_gap_parameter_high"": 114.4390927622519, ""representation_gap_parameter_low"": -16.035311672976693}",students_capacity_equivalent,calculated_structural_gap,9e22c41768ecc2a32ea8f418f12944d813c97ce0ee267aea4c0da147fd77d4c6,mgimo_platform2.models.educational_migration_v3::build_structural_forecast_v3,gap_abs is structural capacity minus demographic continuity baseline under the same aggregate total; positive and negative gaps are reallocative and do not sum to additional national enrolment,-16.035311672976693,7.708384223881708,114.4390927622519,44.0,56.0,72.0,0.0,0.0,direction_uncertain,
ppml_russia_inbound_structural_allocation_v3,COK,Cook Islands,1.0,2023,unesco_uis_opri_202602,data/raw/uis_opri/OPRI_202602.zip::OPRI_DATA_NATIONAL.csv,2026-06-20T02:46:44+00:00,1,students,official_or_reference,7e35482e817d63b0cf638fb695f8a9fd2df9139ae830c0d13f2eba4706d50eca,07b4249b149d2de1,10.252419450308775,0.8673718667024498,9.385047583606324,10.252419450308775,2026,1.4385796042189756,10.06452571950067,82.3774803801103,1.4385796042189756,82.3774803801103,1.4385796042189756,82.3774803801103,0.5712077375165258,9.19715385279822,81.51010851340784,0.99,600,coefficient_parameter_uncertainty_only_on_constrained_structural_allocation_not_full_predictive_interval,9.385047583606324,11.820096828003123,57.0,actual_2023_plus_structural_and_continuity_models,False,,ppml_russia_inbound_structural_allocation_v3,Structural under-representation gap relative to demographic continuity,data/model/gravity_model_report.json,actual=2023;capacity=2026,not_applicable_model_output,"{""actual_students_latest"": 1.0, ""demographic_continuity_baseline"": 0.8673718667024498, ""model_based_attraction_capacity"": 10.252419450308775, ""probability_positive_representation_gap"": 0.99, ""representation_gap"": 9.385047583606324, ""representation_gap_parameter_high"": 81.51010851340784, ""representation_gap_parameter_low"": 0.5712077375165258}",students_capacity_equivalent,calculated_structural_gap,9e22c41768ecc2a32ea8f418f12944d813c97ce0ee267aea4c0da147fd77d4c6,mgimo_platform2.models.educational_migration_v3::build_structural_forecast_v3,gap_abs is structural capacity minus demographic continuity baseline under the same aggregate total; positive and negative gaps are reallocative and do not sum to additional national enrolment,0.5712077375165258,9.19715385279822,81.51010851340784,35.0,57.0,83.0,0.0,0.0033333333333333335,stable_positive,48.0
ppml_russia_inbound_structural_allocation_v3,LCA,Saint Lucia,0.0,2023,unesco_uis_opri_202602,data/raw/uis_opri/OPRI_202602.zip::OPRI_DATA_NATIONAL.csv,2026-06-20T02:46:44+00:00,0,students,official_or_reference,7e35482e817d63b0cf638fb695f8a9fd2df9139ae830c0d13f2eba4706d50eca,180b6cd774337fd1,9.140984349303544,0.16745054579338386,8.97353380351016,9.140984349303544,2026,1.445551615355887,8.592388096359823,43.79932106066247,1.445551615355887,43.79932106066247,1.445551615355887,43.79932106066247,1.278101069562503,8.424937550566439,43.631870514869085,1.0,600,coefficient_parameter_uncertainty_only_on_constrained_structural_allocation_not_full_predictive_interval,8.97353380351016,54.589158285471015,58.0,actual_2023_plus_structural_and_continuity_models,False,,ppml_russia_inbound_structural_allocation_v3,Structural under-representation gap relative to demographic continuity,data/model/gravity_model_report.json,actual=2023;capacity=2026,not_applicable_model_output,"{""actual_students_latest"": 0.0, ""demographic_continuity_baseline"": 0.16745054579338386, ""model_based_attraction_capacity"": 9.140984349303544, ""probability_positive_representation_gap"": 1.0, ""representation_gap"": 8.97353380351016, ""representation_gap_parameter_high"": 43.631870514869085, ""representation_gap_parameter_low"": 1.278101069562503}",students_capacity_equivalent,calculated_structural_gap,9e22c41768ecc2a32ea8f418f12944d813c97ce0ee267aea4c0da147fd77d4c6,mgimo_platform2.models.educational_migration_v3::build_structural_forecast_v3,gap_abs is structural capacity minus demographic continuity baseline under the same aggregate total; positive and negative gaps are reallocative and do not sum to additional national enrolment,1.278101069562503,8.424937550566439,43.631870514869085,45.0,58.0,69.0,0.0,0.0,stable_positive,28.0
ppml_russia_inbound_structural_allocation_v3,SWZ,Eswatini,52.0,2023,unesco_uis_opri_202602,data/raw/uis_opri/OPRI_202602.zip::OPRI_DATA_NATIONAL.csv,2026-06-20T02:46:44+00:00,52,students,official_or_reference,7e35482e817d63b0cf638fb695f8a9fd2df9139ae830c0d13f2eba4706d50eca,2ff794f2b6378ea7,72.67242472469982,63.93996550340126,8.732459221298562,72.67242472469982,2026,25.170370975034714,65.49180798215085,176.43461437290208,25.170370975034714,176.43461437290208,25.170370975034714,176.43461437290208,-38.76959452836655,1.5518424787495917,112.49464886950082,0.5183333333333333,600,coefficient_parameter_uncertainty_only_on_constrained_structural_allocation_not_full_predictive_interval,8.732459221298562,1.136572785933612,59.0,actual_2023_plus_structural_and_continuity_models,False,,ppml_russia_inbound_structural_allocation_v3,Structural under-representation gap relative to demographic continuity,data/model/gravity_model_report.json,actual=2023;capacity=2026,not_applicable_model_output,"{""actual_students_latest"": 52.0, ""demographic_continuity_baseline"": 63.93996550340126, ""model_based_attraction_capacity"": 72.67242472469982, ""probability_positive_representation_gap"": 0.5183333333333333, ""representation_gap"": 8.732459221298562, ""representation_gap_parameter_high"": 112.49464886950082, ""representation_gap_parameter_low"": -38.76959452836655}",students_capacity_equivalent,calculated_structural_gap,9e22c41768ecc2a32ea8f418f12944d813c97ce0ee267aea4c0da147fd77d4c6,mgimo_platform2.models.educational_migration_v3::build_structural_forecast_v3,gap_abs is structural capacity minus demographic continuity baseline under the same aggregate total; positive and negative gaps are reallocative and do not sum to additional national enrolment,-38.76959452836655,1.5518424787495917,112.49464886950082,38.5,53.0,73.5,0.0,0.0,direction_uncertain,
ppml_russia_inbound_structural_allocation_v3,WSM,Samoa,0.0,2023,unesco_uis_opri_202602,data/raw/uis_opri/OPRI_202602.zip::OPRI_DATA_NATIONAL.csv,2026-06-20T02:46:44+00:00,0,students,official_or_reference,7e35482e817d63b0cf638fb695f8a9fd2df9139ae830c0d13f2eba4706d50eca,93089c0ff450df5b,8.286487221812092,0.09825337195420498,8.188233849857886,8.286487221812092,2026,1.2011744143798675,7.612100869752773,45.86379241392913,1.2011744143798675,45.86379241392913,1.2011744143798675,45.86379241392913,1.1029210424256626,7.513847497798567,45.765539041974925,1.0,600,coefficient_parameter_uncertainty_only_on_constrained_structural_allocation_not_full_predictive_interval,8.188233849857886,84.33794237285157,60.0,actual_2023_plus_structural_and_continuity_models,False,,ppml_russia_inbound_structural_allocation_v3,Structural under-representation gap relative to demographic continuity,data/model/gravity_model_report.json,actual=2023;capacity=2026,not_applicable_model_output,"{""actual_students_latest"": 0.0, ""demographic_continuity_baseline"": 0.09825337195420498, ""model_based_attraction_capacity"": 8.286487221812092, ""probability_positive_representation_gap"": 1.0, ""representation_gap"": 8.188233849857886, ""representation_gap_parameter_high"": 45.765539041974925, ""representation_gap_parameter_low"": 1.1029210424256626}",students_capacity_equivalent,calculated_structural_gap,9e22c41768ecc2a32ea8f418f12944d813c97ce0ee267aea4c0da147fd77d4c6,mgimo_platform2.models.educational_migration_v3::build_structural_forecast_v3,gap_abs is structural capacity minus demographic continuity baseline under the same aggregate total; positive and negative gaps are reallocative and do not sum to additional national enrolment,1.1029210424256626,7.513847497798567,45.765539041974925,47.0,59.0,72.0,0.0,0.0,stable_positive,29.0
ppml_russia_inbound_structural_allocation_v3,FJI,Fiji,0.0,2023,unesco_uis_opri_202602,data/raw/uis_opri/OPRI_202602.zip::OPRI_DATA_NATIONAL.csv,2026-06-20T02:46:44+00:00,0,students,official_or_reference,7e35482e817d63b0cf638fb695f8a9fd2df9139ae830c0d13f2eba4706d50eca,557a59d9d3172267,7.627020882740514,0.0,7.627020882740514,7.627020882740514,2026,1.2039860349869458,6.669231625580992,43.267269859997896,1.2039860349869458,43.267269859997896,1.2039860349869458,43.267269859997896,1.2039860349869458,6.669231625580992,43.267269859997896,1.0,600,coefficient_parameter_uncertainty_only_on_constrained_structural_allocation_not_full_predictive_interval,7.627020882740514,,61.0,actual_2023_plus_structural_and_continuity_models,False,,ppml_russia_inbound_structural_allocation_v3,Structural under-representation gap relative to demographic continuity,data/model/gravity_model_report.json,actual=2023;capacity=2026,not_applicable_model_output,"{""actual_students_latest"": 0.0, ""demographic_continuity_baseline"": 0.0, ""model_based_attraction_capacity"": 7.627020882740514, ""probability_positive_representation_gap"": 1.0, ""representation_gap"": 7.627020882740514, ""representation_gap_parameter_high"": 43.267269859997896, ""representation_gap_parameter_low"": 1.2039860349869458}",students_capacity_equivalent,calculated_structural_gap,9e22c41768ecc2a32ea8f418f12944d813c97ce0ee267aea4c0da147fd77d4c6,mgimo_platform2.models.educational_migration_v3::build_structural_forecast_v3,gap_abs is structural capacity minus demographic continuity baseline under the same aggregate total; positive and negative gaps are reallocative and do not sum to additional national enrolment,1.2039860349869458,6.669231625580992,43.267269859997896,44.0,60.0,77.0,0.0,0.0,stable_positive,30.0
ppml_russia_inbound_structural_allocation_v3,BLZ,Belize,0.0,2023,unesco_uis_opri_202602,data/raw/uis_opri/OPRI_202602.zip::OPRI_DATA_NATIONAL.csv,2026-06-20T02:46:44+00:00,0,students,official_or_reference,7e35482e817d63b0cf638fb695f8a9fd2df9139ae830c0d13f2eba4706d50eca,f882e5a336d2697e,7.018126241475589,0.12359308825722808,6.894533153218362,7.018126241475589,2026,1.186996417115724,6.512982372442333,29.78588807521847,1.186996417115724,29.78588807521847,1.186996417115724,29.78588807521847,1.0634033288584959,6.389389284185105,29.662294986961243,1.0,600,coefficient_parameter_uncertainty_only_on_constrained_structural_allocation_not_full_predictive_interval,6.894533153218362,56.78413202904289,62.0,actual_2023_plus_structural_and_continuity_models,False,,ppml_russia_inbound_structural_allocation_v3,Structural under-representation gap relative to demographic continuity,data/model/gravity_model_report.json,actual=2023;capacity=2026,not_applicable_model_output,"{""actual_students_latest"": 0.0, ""demographic_continuity_baseline"": 0.12359308825722808, ""model_based_attraction_capacity"": 7.018126241475589, ""probability_positive_representation_gap"": 1.0, ""representation_gap"": 6.894533153218362, ""representation_gap_parameter_high"": 29.662294986961243, ""representation_gap_parameter_low"": 1.0634033288584959}",students_capacity_equivalent,calculated_structural_gap,9e22c41768ecc2a32ea8f418f12944d813c97ce0ee267aea4c0da147fd77d4c6,mgimo_platform2.models.educational_migration_v3::build_structural_forecast_v3,gap_abs is structural capacity minus demographic continuity baseline under the same aggregate total; positive and negative gaps are reallocative and do not sum to additional national enrolment,1.0634033288584959,6.389389284185105,29.662294986961243,48.0,61.0,72.0,0.0,0.0,stable_positive,31.0
ppml_russia_inbound_structural_allocation_v3,MEX,Mexico,114.0,2023,unesco_uis_opri_202602,data/raw/uis_opri/OPRI_202602.zip::OPRI_DATA_NATIONAL.csv,2026-06-20T02:46:44+00:00,114,students,official_or_reference,7e35482e817d63b0cf638fb695f8a9fd2df9139ae830c0d13f2eba4706d50eca,1886e603b619dd2e,168.2391674558745,161.35181158438934,6.88735587148517,168.2391674558745,2026,41.4784990817979,161.70501538271702,578.3489309765544,41.4784990817979,578.3489309765544,41.4784990817979,578.3489309765544,-119.87331250259145,0.3532037983276979,416.99711939216496,0.5016666666666667,600,coefficient_parameter_uncertainty_only_on_constrained_structural_allocation_not_full_predictive_interval,6.88735587148517,1.042685333395733,63.0,actual_2023_plus_structural_and_continuity_models,False,,ppml_russia_inbound_structural_allocation_v3,Structural under-representation gap relative to demographic continuity,data/model/gravity_model_report.json,actual=2023;capacity=2026,not_applicable_model_output,"{""actual_students_latest"": 114.0, ""demographic_continuity_baseline"": 161.35181158438934, ""model_based_attraction_capacity"": 168.2391674558745, ""probability_positive_representation_gap"": 0.5016666666666667, ""representation_gap"": 6.88735587148517, ""representation_gap_parameter_high"": 416.99711939216496, ""representation_gap_parameter_low"": -119.87331250259145}",students_capacity_equivalent,calculated_structural_gap,9e22c41768ecc2a32ea8f418f12944d813c97ce0ee267aea4c0da147fd77d4c6,mgimo_platform2.models.educational_migration_v3::build_structural_forecast_v3,gap_abs is structural capacity minus demographic continuity baseline under the same aggregate total; positive and negative gaps are reallocative and do not sum to additional national enrolment,-119.87331250259145,0.3532037983276979,416.99711939216496,22.0,41.0,66.0,0.0,0.013333333333333334,direction_uncertain,
ppml_russia_inbound_structural_allocation_v3,URY,Uruguay,9.0,2023,unesco_uis_opri_202602,data/raw/uis_opri/OPRI_202602.zip::OPRI_DATA_NATIONAL.csv,2026-06-20T02:46:44+00:00,9,students,official_or_reference,7e35482e817d63b0cf638fb695f8a9fd2df9139ae830c0d13f2eba4706d50eca,7ed5712ac416af7d,13.408881511651266,7.252016076809536,6.15686543484173,13.408881511651266,2026,4.35578747980987,12.46708876361447,34.398656030525764,4.35578747980987,34.398656030525764,4.35578747980987,34.398656030525764,-2.8962285969996655,5.215072686804934,27.146639953716228,0.8583333333333333,600,coefficient_parameter_uncertainty_only_on_constrained_structural_allocation_not_full_predictive_interval,6.15686543484173,1.848986732741827,64.0,actual_2023_plus_structural_and_continuity_models,False,,ppml_russia_inbound_structural_allocation_v3,Structural under-representation gap relative to demographic continuity,data/model/gravity_model_report.json,actual=2023;capacity=2026,not_applicable_model_output,"{""actual_students_latest"": 9.0, ""demographic_continuity_baseline"": 7.252016076809536, ""model_based_attraction_capacity"": 13.408881511651266, ""probability_positive_representation_gap"": 0.8583333333333333, ""representation_gap"": 6.15686543484173, ""representation_gap_parameter_high"": 27.146639953716228, ""representation_gap_parameter_low"": -2.8962285969996655}",students_capacity_equivalent,calculated_structural_gap,9e22c41768ecc2a32ea8f418f12944d813c97ce0ee267aea4c0da147fd77d4c6,mgimo_platform2.models.educational_migration_v3::build_structural_forecast_v3,gap_abs is structural capacity minus demographic continuity baseline under the same aggregate total; positive and negative gaps are reallocative and do not sum to additional national enrolment,-2.8962285969996655,5.215072686804934,27.146639953716228,46.7,63.0,80.0,0.0,0.0,likely_positive,62.0
ppml_russia_inbound_structural_allocation_v3,VUT,Vanuatu,1.0,2023,unesco_uis_opri_202602,data/raw/uis_opri/OPRI_202602.zip::OPRI_DATA_NATIONAL.csv,2026-06-20T02:46:44+00:00,1,students,official_or_reference,7e35482e817d63b0cf638fb695f8a9fd2df9139ae830c0d13f2eba4706d50eca,db73e88812b7a2d7,5.639762568074264,0.6724529097453192,4.967309658328945,5.639762568074264,2026,0.5683623090798848,4.833660026243665,39.823232509335455,0.5683623090798848,39.823232509335455,0.5683623090798848,39.823232509335455,-0.10409060066543437,4.161207116498346,39.15077959959014,0.9616666666666667,600,coefficient_parameter_uncertainty_only_on_constrained_structural_allocation_not_full_predictive_interval,4.967309658328945,8.386851311581408,65.0,actual_2023_plus_structural_and_continuity_models,False,,ppml_russia_inbound_structural_allocation_v3,Structural under-representation gap relative to demographic continuity,data/model/gravity_model_report.json,actual=2023;capacity=2026,not_applicable_model_output,"{""actual_students_latest"": 1.0, ""demographic_continuity_baseline"": 0.6724529097453192, ""model_based_attraction_capacity"": 5.639762568074264, ""probability_positive_representation_gap"": 0.9616666666666667, ""representation_gap"": 4.967309658328945, ""representation_gap_parameter_high"": 39.15077959959014, ""representation_gap_parameter_low"": -0.10409060066543437}",students_capacity_equivalent,calculated_structural_gap,9e22c41768ecc2a32ea8f418f12944d813c97ce0ee267aea4c0da147fd77d4c6,mgimo_platform2.models.educational_migration_v3::build_structural_forecast_v3,gap_abs is structural capacity minus demographic continuity baseline under the same aggregate total; positive and negative gaps are reallocative and do not sum to additional national enrolment,-0.10409060066543437,4.161207116498346,39.15077959959014,49.8,64.0,78.19999999999993,0.0,0.0,stable_positive,50.0
ppml_russia_inbound_structural_allocation_v3,GUY,Guyana,20.0,2023,unesco_uis_opri_202602,data/raw/uis_opri/OPRI_202602.zip::OPRI_DATA_NATIONAL.csv,2026-06-20T02:46:44+00:00,20,students,official_or_reference,7e35482e817d63b0cf638fb695f8a9fd2df9139ae830c0d13f2eba4706d50eca,5c523d9e3ed7636f,20.65213239923592,15.754527536992088,4.897604862243833,20.65213239923592,2026,4.699971930834551,19.493186717904845,77.74594989566731,4.699971930834551,77.74594989566731,4.699971930834551,77.74594989566731,-11.054555606157535,3.738659180912757,61.991422358675216,0.5983333333333334,600,coefficient_parameter_uncertainty_only_on_constrained_structural_allocation_not_full_predictive_interval,4.897604862243833,1.3108696754468907,66.0,actual_2023_plus_structural_and_continuity_models,False,,ppml_russia_inbound_structural_allocation_v3,Structural under-representation gap relative to demographic continuity,data/model/gravity_model_report.json,actual=2023;capacity=2026,not_applicable_model_output,"{""actual_students_latest"": 20.0, ""demographic_continuity_baseline"": 15.754527536992088, ""model_based_attraction_capacity"": 20.65213239923592, ""probability_positive_representation_gap"": 0.5983333333333334, ""representation_gap"": 4.897604862243833, ""representation_gap_parameter_high"": 61.991422358675216, ""representation_gap_parameter_low"": -11.054555606157535}",students_capacity_equivalent,calculated_structural_gap,9e22c41768ecc2a32ea8f418f12944d813c97ce0ee267aea4c0da147fd77d4c6,mgimo_platform2.models.educational_migration_v3::build_structural_forecast_v3,gap_abs is structural capacity minus demographic continuity baseline under the same aggregate total; positive and negative gaps are reallocative and do not sum to additional national enrolment,-11.054555606157535,3.738659180912757,61.991422358675216,51.0,62.0,73.0,0.0,0.0,direction_uncertain,
