iso3,country,macroregion,program_group,teaching_language,recruitment_instrument,expected_effect_type,expected_effect_value,expected_effect_unit,evidence_basis,source_key,source_title,source_url_or_file,retrieved_at,source_period,raw_value,unit,observation_status,license_or_terms,sha256_or_etag,transform_script
TUR,Türkiye,,digital_analytics,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8766.644878406214,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8766.644878406214, ""keyword"": ""SQL"", ""vacancies_found"": 736}",management_signal,calculated,See component source passports,a10f6c358e73c049,scripts/build_platform2_artifacts.py::build_country_program_matrix
TUR,Türkiye,,digital_analytics,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8766.644878406214,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8766.644878406214, ""keyword"": ""Python"", ""vacancies_found"": 425}",management_signal,calculated,See component source passports,a10f6c358e73c049,scripts/build_platform2_artifacts.py::build_country_program_matrix
TUR,Türkiye,,digital_analytics,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8766.644878406214,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8766.644878406214, ""keyword"": ""аналитик"", ""vacancies_found"": 1636}",management_signal,calculated,See component source passports,a10f6c358e73c049,scripts/build_platform2_artifacts.py::build_country_program_matrix
TUR,Türkiye,,international_economics,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8766.644878406214,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8766.644878406214, ""keyword"": ""международная экономика"", ""vacancies_found"": 140}",management_signal,calculated,See component source passports,1dd77bc74966f47d,scripts/build_platform2_artifacts.py::build_country_program_matrix
TUR,Türkiye,,international_economics,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8766.644878406214,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8766.644878406214, ""keyword"": ""финансовый аналитик"", ""vacancies_found"": 251}",management_signal,calculated,See component source passports,1dd77bc74966f47d,scripts/build_platform2_artifacts.py::build_country_program_matrix
TUR,Türkiye,,management_public,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8766.644878406214,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8766.644878406214, ""keyword"": ""управление проектами"", ""vacancies_found"": 2949}",management_signal,calculated,See component source passports,53dbe9a0b4a25a61,scripts/build_platform2_artifacts.py::build_country_program_matrix
TUR,Türkiye,,management_public,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8766.644878406214,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8766.644878406214, ""keyword"": ""государственное управление"", ""vacancies_found"": 10885}",management_signal,calculated,See component source passports,53dbe9a0b4a25a61,scripts/build_platform2_artifacts.py::build_country_program_matrix
TUR,Türkiye,,languages_regional,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8766.644878406214,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8766.644878406214, ""keyword"": ""английский язык"", ""vacancies_found"": 4211}",management_signal,calculated,See component source passports,126700e2eaa51289,scripts/build_platform2_artifacts.py::build_country_program_matrix
TUR,Türkiye,,languages_regional,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8766.644878406214,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8766.644878406214, ""keyword"": ""китайский язык"", ""vacancies_found"": 2809}",management_signal,calculated,See component source passports,126700e2eaa51289,scripts/build_platform2_artifacts.py::build_country_program_matrix
TUR,Türkiye,,legal_public,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8766.644878406214,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8766.644878406214, ""keyword"": ""юрист международное право"", ""vacancies_found"": 1}",management_signal,calculated,See component source passports,3ff545ed929b107e,scripts/build_platform2_artifacts.py::build_country_program_matrix
POL,Poland,,digital_analytics,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8495.791330275892,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8495.791330275892, ""keyword"": ""SQL"", ""vacancies_found"": 736}",management_signal,calculated,See component source passports,6e286e6efbd43ebc,scripts/build_platform2_artifacts.py::build_country_program_matrix
POL,Poland,,digital_analytics,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8495.791330275892,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8495.791330275892, ""keyword"": ""Python"", ""vacancies_found"": 425}",management_signal,calculated,See component source passports,6e286e6efbd43ebc,scripts/build_platform2_artifacts.py::build_country_program_matrix
POL,Poland,,digital_analytics,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8495.791330275892,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8495.791330275892, ""keyword"": ""аналитик"", ""vacancies_found"": 1636}",management_signal,calculated,See component source passports,6e286e6efbd43ebc,scripts/build_platform2_artifacts.py::build_country_program_matrix
POL,Poland,,international_economics,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8495.791330275892,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8495.791330275892, ""keyword"": ""международная экономика"", ""vacancies_found"": 140}",management_signal,calculated,See component source passports,3bf461003507f838,scripts/build_platform2_artifacts.py::build_country_program_matrix
POL,Poland,,international_economics,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8495.791330275892,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8495.791330275892, ""keyword"": ""финансовый аналитик"", ""vacancies_found"": 251}",management_signal,calculated,See component source passports,3bf461003507f838,scripts/build_platform2_artifacts.py::build_country_program_matrix
POL,Poland,,management_public,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8495.791330275892,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8495.791330275892, ""keyword"": ""управление проектами"", ""vacancies_found"": 2949}",management_signal,calculated,See component source passports,c154b7330a449b4d,scripts/build_platform2_artifacts.py::build_country_program_matrix
POL,Poland,,management_public,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8495.791330275892,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8495.791330275892, ""keyword"": ""государственное управление"", ""vacancies_found"": 10885}",management_signal,calculated,See component source passports,c154b7330a449b4d,scripts/build_platform2_artifacts.py::build_country_program_matrix
POL,Poland,,languages_regional,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8495.791330275892,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8495.791330275892, ""keyword"": ""английский язык"", ""vacancies_found"": 4211}",management_signal,calculated,See component source passports,dc248544fd2a8535,scripts/build_platform2_artifacts.py::build_country_program_matrix
POL,Poland,,languages_regional,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8495.791330275892,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8495.791330275892, ""keyword"": ""китайский язык"", ""vacancies_found"": 2809}",management_signal,calculated,See component source passports,dc248544fd2a8535,scripts/build_platform2_artifacts.py::build_country_program_matrix
POL,Poland,,legal_public,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,8495.791330275892,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 8495.791330275892, ""keyword"": ""юрист международное право"", ""vacancies_found"": 1}",management_signal,calculated,See component source passports,b97da9146a4ab0ef,scripts/build_platform2_artifacts.py::build_country_program_matrix
DEU,Germany,,digital_analytics,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,6863.873087546688,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 6863.873087546688, ""keyword"": ""SQL"", ""vacancies_found"": 736}",management_signal,calculated,See component source passports,caf02494343c5693,scripts/build_platform2_artifacts.py::build_country_program_matrix
DEU,Germany,,digital_analytics,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,6863.873087546688,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 6863.873087546688, ""keyword"": ""Python"", ""vacancies_found"": 425}",management_signal,calculated,See component source passports,caf02494343c5693,scripts/build_platform2_artifacts.py::build_country_program_matrix
DEU,Germany,,digital_analytics,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,6863.873087546688,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 6863.873087546688, ""keyword"": ""аналитик"", ""vacancies_found"": 1636}",management_signal,calculated,See component source passports,caf02494343c5693,scripts/build_platform2_artifacts.py::build_country_program_matrix
DEU,Germany,,international_economics,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,6863.873087546688,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 6863.873087546688, ""keyword"": ""международная экономика"", ""vacancies_found"": 140}",management_signal,calculated,See component source passports,ce13c8a6a4af382e,scripts/build_platform2_artifacts.py::build_country_program_matrix
DEU,Germany,,international_economics,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,6863.873087546688,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 6863.873087546688, ""keyword"": ""финансовый аналитик"", ""vacancies_found"": 251}",management_signal,calculated,See component source passports,ce13c8a6a4af382e,scripts/build_platform2_artifacts.py::build_country_program_matrix
DEU,Germany,,management_public,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,6863.873087546688,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 6863.873087546688, ""keyword"": ""управление проектами"", ""vacancies_found"": 2949}",management_signal,calculated,See component source passports,301ab0dc2e49539a,scripts/build_platform2_artifacts.py::build_country_program_matrix
DEU,Germany,,management_public,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,6863.873087546688,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 6863.873087546688, ""keyword"": ""государственное управление"", ""vacancies_found"": 10885}",management_signal,calculated,See component source passports,301ab0dc2e49539a,scripts/build_platform2_artifacts.py::build_country_program_matrix
DEU,Germany,,languages_regional,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,6863.873087546688,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 6863.873087546688, ""keyword"": ""английский язык"", ""vacancies_found"": 4211}",management_signal,calculated,See component source passports,eaecba3c14640647,scripts/build_platform2_artifacts.py::build_country_program_matrix
DEU,Germany,,languages_regional,aggregate_all_languages,verified_inbound_plus_program_market_review,modelled_directional_priority,6863.873087546688,students_modelled_gap,"UIS latest actual, PPML 2026 potential, Trudvsem keyword count for program market signal",unesco_uis_opri_202602;ppml_russia_inbound_uis_opri_wpp_distance_v1;trudvsem_open_data_api,"UIS observed flow, PPML model, Работа России vacancy keyword count",docs/data/mgimo_platform2_payload.json,2026-06-18T14:59:14+00:00,actual=2023;potential=2026;vacancy=2026-06-18,"{""gap_abs"": 6863.873087546688, ""keyword"": ""китайский язык"", ""vacancies_found"": 2809}",management_signal,calculated,See component source passports,eaecba3c14640647,scripts/build_platform2_artifacts.py::build_country_program_matrix
